33.8862936047,-8.84010901162,-0.608470203491,-2.06367369186
25.6626167369,-7.28637082837,-1.7616955743,0.895894496198
11.4089398691,-11.0926326451,-3.79492094511,-3.52453731574
15.7852630013,0.451105538141,-1.95814631592,0.0850308723184
15.2315861335,1.9148437214,3.83862831326,2.36459906038
5.19790926571,-1.26141809535,0.985402942455,-1.44583275156
5.44423239792,2.3223200879,0.252177571643,0.773735436502
8.31055553013,2.55605827116,0.948952200832,1.00330362456
13.5868786623,2.99979645441,-0.394273169981,2.50287181263
19.8432017945,4.88353463766,-2.32749854079,6.49244000068
12.7795249268,4.42727282092,-1.6807239116,5.69200818875
6.74584805897,3.44101100417,-2.54394928241,5.87157637681
17.2821711912,6.33474918743,4.56282534677,9.77114456487
13.9284943234,5.38848737068,6.26959997597,10.2007127529
13.1048174556,4.52222555393,0.436374605153,6.18028094099
7.78114058781,2.59596373719,-0.296850765659,5.64984912905
12.81746372,2.39970192044,-0.40007613647,5.87941731711
9.33378685223,2.97344010369,1.30669849272,4.41898550517
10.1101099844,8.28717828695,4.21347312191,7.92855369323
8.21643311665,7.2709164702,3.3702477511,6.39812188129
1.33275624886,4.86465465345,1.24702238028,3.44769006935
4.68907938107,3.82839283671,-0.246202990525,4.74725825741
11.4154025133,2.03213101997,1.55057163866,1.93682644548
11.9117256455,1.59586920322,0.797346267853,0.426394633536
7.5080487777,4.68960738647,0.70412089704,4.2059628216
13.2543719099,4.77334556972,1.52089552623,7.34553100966
-0.329304957882,4.07708375298,5.09767015542,3.73509919772
0.607018174327,2.50082193623,4.36444478461,3.31466738578
5.66334130654,2.04456011949,3.1212194138,1.19423557384
5.99966443875,-0.381701697257,1.59799404299,-0.766196238099
2.01598757096,0.162036485995,1.36476867217,2.55337194996
-3.87768929683,2.81577466925,1.61154330136,4.59294013802
-2.33136616462,3.7895128525,-0.371682069448,4.17250832608
19.6149569676,8.67325103575,5.61509255974,9.00207651415
10.4312800998,5.75698921901,6.63186718893,8.7616447022
-2.46239676799,4.25072740226,6.47864181812,6.18121289027
-1.65607363578,3.39446558552,5.09541644731,7.81078107833
10.8402494964,-0.951796231231,0.0521910764965,2.05034926639
10.8865726286,1.11194195203,-1.40103429431,4.00991745445
2.68289576085,0.795680135278,-3.58425966513,1.65948564251
-1.14078110694,-7.08058168147,-1.05748503594,-6.71094616943
-18.5644579747,-2.57684349821,2.65928959325,-5.79137798137
-4.52813484252,-3.52310531496,3.04606422244,-3.90180979331
0.588188289694,-5.43936713171,0.412838851629,-2.24224160525
-10.6354885781,-5.06562894845,-1.53038651918,-3.42267341719
-6.64916544589,-6.1718907652,-1.32361188999,0.586894770873
8.81715768632,-6.51815258194,-1.5368372608,0.656462958936
-15.1165191815,-6.79441439869,-2.36006263162,-5.35396885301
-11.5801960493,-2.02067621544,-0.0832880024282,-3.42440066494
-28.273872917,0.493061967816,1.08348662676,-0.824832476881
-19.6975497848,-0.413199848928,0.110261255952,-1.08526428882
6.87877334737,-0.199461665674,1.69703588514,0.61430389924
-1.76490352042,-1.58572348242,-0.0161894856701,1.7838720873
-13.2785803882,-2.58198529917,-5.03941485648,-1.75655972464
-20.762257256,-3.73824711591,-3.20264022729,-4.52699153658
-18.7259341238,-3.87450893266,-3.1758655981,-3.19742334852
-18.9896109916,0.289229250593,0.270909031085,-0.287855160457
-10.9632878594,1.24296743385,0.187683660273,3.5817130276
-14.5169647272,0.156705617101,-2.49554171054,2.56128121567
-27.1006415949,-6.43955619965,-5.61876708135,-8.80915059627
-27.2343184627,-5.26581801639,-2.91199245216,-10.1395824082
-8.78799533053,-5.61207983314,-1.85521782297,-6.32001422015
-24.7916721983,-8.03834164988,-3.70844319378,-10.5604460321
-16.0953490661,-4.49460346663,-5.71166856459,-10.820877844
-11.7190259339,-2.40086528337,-5.6148939354,-5.78130965597
-27.9827028017,-4.59712710013,-4.89811930622,-7.47174146791
